Time,SoilMoisture,Temperature,Humidity,Pressure
2022-06-20 15:14:46.000,55,28.9,33.71,948.84
2022-06-20 15:15:46.000,55,28.9,34.43,948.79
2022-06-20 15:16:46.000,55,28.91,34.94,948.81
2022-06-20 15:17:46.000,55,28.92,35.21,948.82
2022-06-20 15:18:46.000,55,28.91,33.96,948.77
2022-06-20 15:19:46.000,55,28.92,33.98,948.75
2022-06-20 15:20:46.000,55,28.93,32.7,948.72
2022-06-20 15:21:46.000,55,28.92,32.66,948.72
2022-06-20 15:22:46.000,55,28.9,32.93,948.71
2022-06-20 15:23:46.000,55,28.89,32.22,948.73
2022-06-20 15:24:46.000,55,28.88,33.2,948.7
2022-06-20 15:25:46.000,55,28.87,33.71,948.72
2022-06-20 15:26:46.000,55,28.85,33.42,948.72
2022-06-20 15:27:46.000,55,28.84,33.27,948.71
2022-06-20 15:28:46.000,55,28.85,32.88,948.71
2022-06-20 15:29:46.000,55,28.84,32.43,948.72
2022-06-20 15:30:46.000,55,28.84,33.76,948.74
2022-06-20 15:31:46.000,55,28.84,32.66,948.72
2022-06-20 15:32:46.000,55,28.88,32.92,948.71
2022-06-20 15:33:46.000,55,28.89,32.21,948.7
2022-06-20 15:34:46.000,55,28.86,32.1,948.72
2022-06-20 15:35:46.000,55,28.92,33.61,948.69
2022-06-20 15:36:46.000,55,28.9,33.72,948.65
2022-06-20 15:37:46.000,55,28.88,34.46,948.68
2022-06-20 15:38:46.000,55,28.89,35.91,948.64
2022-06-20 15:39:46.000,55,28.88,35.88,948.67
2022-06-20 15:40:46.000,55,28.88,35.78,948.68
2022-06-20 15:41:46.000,55,28.9,35.04,948.64
2022-06-20 15:42:46.000,55,28.88,33.94,948.61
2022-06-20 15:43:46.000,55,28.88,34.19,948.61
2022-06-20 15:44:46.000,55,28.88,33.81,948.63
2022-06-20 15:45:46.000,55,28.86,33.94,948.63
2022-06-20 15:46:46.000,55,28.87,35.43,948.61
2022-06-20 15:47:46.000,55,28.88,33.71,948.64
2022-06-20 15:48:46.000,55,28.86,33.55,948.62
2022-06-20 15:49:46.000,55,28.83,33.92,948.59
2022-06-20 15:50:46.000,55,28.83,35.11,948.58
2022-06-20 15:51:46.000,55,28.84,34.77,948.6
2022-06-20 15:52:46.000,55,28.83,35.44,948.62
2022-06-20 15:53:46.000,55,28.82,35.08,948.6
2022-06-20 15:54:46.000,55,28.82,36.28,948.61
2022-06-20 15:55:46.000,55,28.81,34.25,948.59
2022-06-20 15:56:46.000,55,28.8,33.96,948.58
2022-06-20 15:57:46.000,55,28.76,34.03,948.54
2022-06-20 15:58:46.000,55,28.74,34.23,948.5
2022-06-20 15:59:46.000,55,28.74,34.66,948.51
2022-06-20 16:00:46.000,55,28.74,34.85,948.48
2022-06-20 16:01:46.000,55,28.76,35.3,948.49
2022-06-20 16:02:46.000,55,28.74,34.08,948.46
2022-06-20 16:03:46.000,55,28.73,33.52,948.41
2022-06-20 16:04:46.000,55,28.72,33.97,948.42
2022-06-20 16:05:46.000,55,28.73,35.08,948.43
2022-06-20 16:06:46.000,55,28.73,34.93,948.43
2022-06-20 16:07:46.000,55,28.72,34.39,948.44
2022-06-20 16:08:46.000,55,28.72,35.12,948.47
2022-06-20 16:09:46.000,55,28.71,35.96,948.47
2022-06-20 16:10:46.000,55,28.71,36.7,948.46
2022-06-20 16:11:46.000,55,28.71,35.77,948.47
2022-06-20 16:12:46.000,55,28.71,35.31,948.45
2022-06-20 16:13:46.000,55,28.71,35.46,948.46
2022-06-20 16:14:46.000,55,28.71,35.51,948.48
2022-06-20 16:15:46.000,55,28.71,35.27,948.46
2022-06-20 16:16:46.000,55,28.71,34.71,948.49
2022-06-20 16:17:46.000,55,28.71,35.45,948.48
2022-06-20 16:19:55.000,54.4,28.73,32.98,948.45
2022-06-20 16:20:46.000,55,28.75,33.85,948.45
2022-06-20 16:21:32.000,0,28.54,52.67,989.3
2022-06-20 16:21:46.000,55,28.74,34.51,948.44
2022-06-20 16:22:32.000,0,28.6,52.84,989.29
2022-06-20 16:22:46.000,55,28.74,34.96,948.4
2022-06-20 16:23:32.000,0,28.52,52.75,989.29
2022-06-20 16:23:46.000,55,28.74,34.13,948.41
2022-06-20 16:24:32.000,0,28.51,52.65,989.29
2022-06-20 16:24:46.000,55,28.74,34.74,948.41
2022-06-20 16:25:32.000,0,28.45,52.67,989.28
2022-06-20 16:25:47.000,55,28.75,35.3,948.4
2022-06-20 16:26:32.000,0,28.44,52.68,989.22
2022-06-20 16:26:46.000,55,28.74,34.78,948.4
2022-06-20 16:27:32.000,0,28.51,52.46,989.27
2022-06-20 16:27:46.000,55,28.76,35.86,948.42
2022-06-20 16:28:32.000,0,28.52,52.08,989.3
2022-06-20 16:28:46.000,54.8,28.76,36.73,948.42
2022-06-20 16:29:32.000,0,28.48,52.36,989.28
2022-06-20 16:29:46.000,55,28.77,37.19,948.44
2022-06-20 16:30:32.000,0,28.49,52.4,989.25
2022-06-20 16:30:46.000,55,28.76,37.1,948.42
2022-06-20 16:31:32.000,0,28.48,53.09,989.24
2022-06-20 16:31:46.000,55,28.76,37.07,948.4
2022-06-20 16:32:32.000,0,28.43,52.24,989.18
2022-06-20 16:32:46.000,54.8,28.75,37.5,948.43
2022-06-20 16:33:32.000,0,28.35,52.24,989.21
2022-06-20 16:33:46.000,55,28.75,37.16,948.41
2022-06-20 16:34:32.000,0,28.31,52.63,989.21
2022-06-20 16:34:46.000,55,28.74,36.49,948.38
2022-06-20 16:35:32.000,0,28.35,52.64,989.23
2022-06-20 16:35:46.000,54.8,28.74,36.72,948.39
2022-06-20 16:36:32.000,0,28.33,52.63,989.22
2022-06-20 16:36:46.000,54.8,28.74,36.7,948.37
2022-06-20 16:37:32.000,0,28.31,52.78,989.21
2022-06-20 16:37:46.000,55,28.73,37.5,948.37
2022-06-20 16:38:32.000,0,28.33,52.72,989.18
2022-06-20 16:38:46.000,54.4,28.71,37.19,948.34
2022-06-20 16:39:32.000,0,28.41,52.54,989.17
2022-06-20 16:39:46.000,54.2,28.71,37.22,948.38
2022-06-20 16:40:32.000,0,28.48,53.98,989.16
2022-06-20 16:40:46.000,54.2,28.7,35.95,948.39
2022-06-20 16:41:32.000,0,28.56,52.9,989.15
2022-06-20 16:41:46.000,54.6,28.7,36.23,948.35
2022-06-20 16:42:32.000,0,28.49,53.1,989.11
2022-06-20 16:42:46.000,54.2,28.69,36.21,948.31
2022-06-20 16:43:32.000,0,28.44,53,989.09
2022-06-20 16:43:46.000,54.6,28.7,36.92,948.29
2022-06-20 16:44:32.000,0,28.44,52.35,989.1
2022-06-20 16:44:46.000,54.2,28.7,36.77,948.31
2022-06-20 16:45:46.000,54.6,28.7,36.83,948.28
2022-06-20 16:46:46.000,54.2,28.69,35.91,948.25
2022-06-20 16:47:28.000,0,28.27,52.85,989.07
2022-06-20 16:47:46.000,54.2,28.68,35.94,948.28
2022-06-20 16:48:46.000,54.2,28.69,36.9,948.26
2022-06-20 16:49:46.000,54,28.7,37.33,948.27
2022-06-20 16:50:46.000,54,28.71,36.51,948.25
2022-06-20 16:51:46.000,54.2,28.71,36.71,948.27
2022-06-20 16:52:46.000,54,28.7,37.11,948.26
2022-06-20 16:53:46.000,54.2,28.7,36.04,948.27
2022-06-20 16:54:46.000,54,28.7,35.01,948.27
2022-06-20 16:55:46.000,54.2,28.68,35.47,948.25
2022-06-20 16:56:46.000,54.2,28.68,33.32,948.22
2022-06-20 16:57:46.000,54,28.66,33.8,948.19
2022-06-20 16:58:46.000,54,28.66,33.73,948.22
2022-06-20 16:59:46.000,54.2,28.65,34.58,948.22
2022-06-20 17:00:46.000,54,28.63,34.22,948.22
2022-06-20 17:01:46.000,54,28.63,33.44,948.2
2022-06-20 17:02:46.000,54,28.63,33.04,948.2
2022-06-20 17:03:46.000,54,28.63,33.31,948.22
2022-06-20 17:04:46.000,54,28.61,32.7,948.21
2022-06-20 17:05:46.000,54,28.61,33.23,948.22
2022-06-20 17:06:46.000,54,28.61,32.97,948.22
2022-06-20 17:07:46.000,54,28.61,34.16,948.25
2022-06-20 17:08:46.000,54,28.61,33.78,948.24
2022-06-20 17:09:46.000,54,28.61,32.36,948.25
2022-06-20 17:10:46.000,54,28.61,32.68,948.25
2022-06-20 17:11:46.000,54,28.62,36.14,948.27
2022-06-20 17:12:46.000,54,28.62,35.46,948.26
2022-06-20 17:13:46.000,54,28.63,35.63,948.26
2022-06-20 17:14:46.000,54,28.63,38.1,948.27
2022-06-20 17:15:46.000,54,28.64,37.68,948.27
2022-06-20 17:16:46.000,54,28.65,39.65,948.26
2022-06-20 17:17:46.000,54,28.67,39.59,948.26
2022-06-20 17:18:46.000,54,28.64,39.76,948.23
2022-06-20 17:19:46.000,54,28.63,40.5,948.28
2022-06-20 17:20:46.000,54,28.62,41.31,948.27
2022-06-20 17:21:46.000,54,28.61,41.92,948.24
2022-06-20 17:22:46.000,54,28.6,41.98,948.25
2022-06-20 17:23:46.000,54,28.59,41.66,948.26
2022-06-20 17:24:46.000,54,28.57,41.77,948.21
2022-06-20 17:25:46.000,54,28.54,41.6,948.21
2022-06-20 17:26:46.000,54,28.52,41.56,948.17
2022-06-20 17:27:46.000,54,28.51,41.32,948.2
2022-06-20 17:28:46.000,54,28.48,41.3,948.11
2022-06-20 17:29:46.000,54,28.48,42.26,948.13
2022-06-20 17:30:46.000,54,28.46,41.85,948.12
2022-06-20 17:31:46.000,54,28.45,41.77,948.12
2022-06-20 17:32:46.000,54,28.43,42.03,948.08
2022-06-20 17:33:46.000,54,28.43,41.38,948.09
2022-06-20 17:34:46.000,54,28.41,42.07,948.11
2022-06-20 17:35:46.000,54,28.4,41.58,948.06
2022-06-20 17:36:46.000,54,28.39,42.03,948.06
2022-06-20 17:37:46.000,54,28.37,41.98,948.08
2022-06-20 17:38:46.000,54,28.36,42.63,948.05
2022-06-20 17:39:46.000,54,28.35,42.64,948.04
2022-06-20 17:40:46.000,54,28.34,43.2,948.09
2022-06-20 17:41:46.000,54,28.32,42.23,948.1
2022-06-20 17:42:46.000,54,28.31,42.17,948.05
2022-06-20 17:43:46.000,54,28.31,42.51,948.07
2022-06-20 17:44:46.000,54,28.28,42.14,948.05
2022-06-20 17:45:46.000,54,28.25,42.27,948.05
2022-06-20 17:46:46.000,54,28.23,41.94,948.09
2022-06-20 17:47:46.000,54,28.23,42.71,948.04
2022-06-20 17:48:46.000,54,28.23,43.08,948.05
2022-06-20 17:49:46.000,54,28.23,42.05,948.02
2022-06-20 17:50:46.000,54,28.23,43.08,948.01
2022-06-20 17:51:46.000,54,28.22,42.04,947.99
2022-06-20 17:52:46.000,54,28.21,42.18,948.03
2022-06-20 17:53:46.000,54,28.21,42.77,948.03
2022-06-20 17:54:46.000,54,28.19,43.27,948.01
2022-06-20 17:55:46.000,54,28.19,42.23,947.95
2022-06-20 17:56:46.000,54,28.2,43.09,947.97
2022-06-20 17:57:46.000,54,28.19,42.55,947.92
2022-06-20 17:58:46.000,54,28.18,42.11,947.93
2022-06-20 17:59:46.000,54,28.18,42.19,947.99
2022-06-20 18:00:46.000,54,28.18,42.76,947.92
2022-06-20 18:01:46.000,54,28.19,42.79,947.97
2022-06-20 18:02:46.000,54,28.18,42.83,947.95
2022-06-20 18:03:46.000,54,28.19,43.56,948.03
2022-06-20 18:04:46.000,54,28.18,42.78,948.01
2022-06-20 18:05:46.000,54,28.18,43.53,947.97
2022-06-20 18:06:46.000,54,28.19,43.62,947.98
2022-06-20 18:07:46.000,54,28.18,44.64,948
2022-06-20 18:08:46.000,54,28.17,42.22,947.97
2022-06-20 18:09:46.000,54,28.17,42.54,947.97
2022-06-20 18:10:46.000,54,28.16,42.41,947.98
2022-06-20 18:11:46.000,54,28.16,42.56,947.93
2022-06-20 18:12:46.000,54,28.16,43.15,947.95
2022-06-20 18:13:46.000,54,28.14,42.73,947.93
2022-06-20 18:14:46.000,54,28.14,43.4,947.96
2022-06-20 18:15:46.000,54,28.14,43.65,947.98
2022-06-20 18:16:46.000,54,28.13,42.83,947.95
2022-06-20 18:17:46.000,54,28.11,42.49,947.93
2022-06-20 18:18:46.000,54,28.12,43.5,947.95
2022-06-20 18:19:46.000,54,28.11,43.49,947.97
2022-06-20 18:20:46.000,54,28.1,43.77,947.95
2022-06-20 18:21:46.000,54,28.09,43.5,947.97
2022-06-20 18:22:46.000,54,28.09,44.05,947.95
2022-06-20 18:23:46.000,54,28.08,44.39,947.93
2022-06-20 18:24:46.000,54,28.09,44.2,947.94
2022-06-20 18:25:46.000,54,28.07,44.57,947.93
2022-06-20 18:26:46.000,54,28.08,44.02,947.99
2022-06-20 18:27:46.000,54,28.07,43.71,947.95
2022-06-20 18:28:46.000,54,28.05,44.18,947.95
2022-06-20 18:29:46.000,54,28.05,44.49,947.93
2022-06-20 18:30:46.000,54,28.05,44.65,947.92
2022-06-20 18:31:46.000,54,28.03,43.6,947.89
2022-06-20 18:32:46.000,54,28.04,43.94,947.94
2022-06-20 18:33:46.000,54,28.02,44.27,947.9
2022-06-20 18:34:46.000,54,28.03,44.83,947.95
2022-06-20 18:35:46.000,54,28.02,44.23,947.95
2022-06-20 18:36:46.000,54,28.02,44.31,947.96
2022-06-20 18:37:46.000,54,28.01,43.59,947.94
2022-06-20 18:38:46.000,54,28,43.49,947.94
2022-06-20 18:39:46.000,54,27.99,43.73,947.95
2022-06-20 18:40:46.000,54,27.98,43.88,947.96
2022-06-20 18:41:46.000,54,27.98,44.36,947.98
2022-06-20 18:42:46.000,54,27.97,44.61,948
2022-06-20 18:43:46.000,54,27.98,44.58,948.02
2022-06-20 18:44:46.000,54,27.97,44.56,948.04
2022-06-20 18:45:46.000,54,27.97,44.4,948.01
2022-06-20 18:46:46.000,54,27.96,44.98,948.03
2022-06-20 18:47:46.000,54,27.95,45.24,948.02
2022-06-20 18:48:46.000,53.8,27.96,45.6,948.01
2022-06-20 18:49:46.000,54,27.95,45.6,948.02
2022-06-20 18:50:46.000,54,27.94,45.59,948.03
2022-06-20 18:51:46.000,54,27.93,45.65,948.02
2022-06-20 18:52:46.000,54,27.93,45.91,948.04
2022-06-20 18:53:46.000,54,27.92,46.17,948.04
2022-06-20 18:54:46.000,54,27.9,46.13,948.03
2022-06-20 18:55:46.000,54,27.89,46.7,948.04
2022-06-20 18:56:46.000,53.8,27.84,46.43,948.01
2022-06-20 18:57:46.000,54,27.85,46.5,948.03
2022-06-20 18:58:46.000,53.8,27.85,46.49,948.06
2022-06-20 18:59:46.000,53.8,27.86,46.53,948.05
2022-06-20 19:00:46.000,54,27.86,46.69,948.09
2022-06-20 19:01:46.000,54,27.86,46.85,948
2022-06-20 19:02:46.000,53.8,27.86,46.88,948.02
2022-06-20 19:03:46.000,53.8,27.85,47.55,947.98
2022-06-20 19:04:46.000,54,27.82,47.14,947.98
2022-06-20 19:05:46.000,53.6,27.82,47.06,947.97
2022-06-20 19:06:46.000,53.8,27.81,47.16,947.97
2022-06-20 19:07:46.000,54,27.8,47.05,947.96
2022-06-20 19:08:46.000,53.8,27.78,46.92,947.97
2022-06-20 19:09:46.000,53.8,27.79,46.97,947.95
2022-06-20 19:10:46.000,53.8,27.78,46.88,947.98
2022-06-20 19:11:46.000,53.8,27.78,47.24,947.95
2022-06-20 19:12:46.000,53.8,27.78,47.27,947.95
2022-06-20 19:13:46.000,53.8,27.77,46.92,947.91
2022-06-20 19:14:46.000,53.8,27.75,46.84,947.87
2022-06-20 19:15:46.000,53.6,27.73,47.06,947.86
2022-06-20 19:16:46.000,53.6,27.73,46.93,947.86
2022-06-20 19:17:46.000,54,27.73,46.87,947.85
2022-06-20 19:18:46.000,53.8,27.71,47.11,947.84
2022-06-20 19:19:46.000,53.8,27.69,47.17,947.85
2022-06-20 19:20:46.000,53.8,27.69,47.37,947.84
2022-06-20 19:21:46.000,53.8,27.67,47.25,947.81
2022-06-20 19:22:46.000,53.8,27.66,47.18,947.81
2022-06-20 19:23:46.000,53.8,27.65,47.47,947.87
2022-06-20 19:24:46.000,53.8,27.65,47.53,947.84
2022-06-20 19:25:46.000,53.8,27.65,47.83,947.87
2022-06-20 19:26:46.000,53.8,27.64,47.97,947.88
2022-06-20 19:27:46.000,54,27.64,48.36,947.89
2022-06-20 19:28:46.000,53.8,27.63,48.19,947.84
2022-06-20 19:29:46.000,53.8,27.61,47.62,947.83
2022-06-20 19:30:46.000,53.8,27.59,47.56,947.79
2022-06-20 19:31:46.000,53.8,27.59,47.45,947.83
2022-06-20 19:32:46.000,53.6,27.56,47.47,947.83
2022-06-20 19:33:46.000,53.4,27.56,47.29,947.87
2022-06-20 19:34:46.000,53.4,27.55,47.65,947.86
2022-06-20 19:35:46.000,53.6,27.54,47.74,947.85
2022-06-20 19:36:46.000,53.4,27.54,47.8,947.88
2022-06-20 19:37:46.000,53,27.51,47.62,947.9
2022-06-20 19:38:46.000,53.8,27.51,47.68,947.87
2022-06-20 19:39:46.000,53.2,27.47,47.58,947.89
2022-06-20 19:40:46.000,53.4,27.45,47.29,947.88
2022-06-20 19:41:46.000,53,27.44,47.4,947.85
2022-06-20 19:42:46.000,53,27.44,47.5,947.87
2022-06-20 19:43:46.000,53,27.42,47.67,947.88
2022-06-20 19:44:46.000,53,27.41,47.59,947.87
2022-06-20 19:45:46.000,53,27.4,47.6,947.85
2022-06-20 19:46:46.000,53,27.4,47.42,947.85
2022-06-20 19:47:46.000,53.2,27.39,47.75,947.9
2022-06-20 19:48:46.000,53,27.38,48.18,947.89
2022-06-20 19:49:46.000,53,27.38,48.26,947.94
2022-06-20 19:50:46.000,53,27.36,48.52,947.92
2022-06-20 19:51:46.000,53,27.36,48.7,947.95
2022-06-20 19:52:46.000,53,27.35,48.62,947.95
2022-06-20 19:53:46.000,53,27.34,48.84,947.95
2022-06-20 19:54:46.000,53,27.33,48.96,947.99
2022-06-20 19:55:46.000,53,27.32,48.71,947.98
2022-06-20 19:56:46.000,53,27.3,48.6,947.94
2022-06-20 19:57:46.000,53,27.29,48.67,947.93
2022-06-20 19:58:46.000,53,27.27,48.61,947.91
2022-06-20 19:59:46.000,53,27.26,48.69,947.89
2022-06-20 20:00:46.000,53,27.25,48.8,947.84
2022-06-20 20:01:46.000,53,27.24,48.83,947.92
2022-06-20 20:02:46.000,53,27.23,48.81,947.92
2022-06-20 20:03:46.000,53,27.21,48.89,947.9
2022-06-20 20:04:46.000,53,27.2,48.8,947.91
2022-06-20 20:05:46.000,53,27.19,48.74,947.93
2022-06-20 20:06:46.000,53,27.17,48.89,947.89
2022-06-20 20:07:46.000,53,27.15,49.01,947.88
2022-06-20 20:08:46.000,53,27.14,48.88,947.86
2022-06-20 20:09:46.000,53,27.12,49.64,947.85
2022-06-20 20:10:46.000,53,27.11,49.93,947.85
2022-06-20 20:11:46.000,53,27.08,50.24,947.83
2022-06-20 20:12:46.000,53,27.07,50.67,947.85
2022-06-20 20:13:46.000,53,27.06,51.27,947.84
2022-06-20 20:14:46.000,53,27.05,51.23,947.84
2022-06-20 20:15:46.000,53,27.03,51.41,947.83
2022-06-20 20:16:46.000,53,27.01,51.42,947.83
2022-06-20 20:17:46.000,53,27,51.84,947.82
2022-06-20 20:18:46.000,53,26.98,51.63,947.82
2022-06-20 20:19:46.000,53,26.96,52.01,947.83
2022-06-20 20:20:46.000,53,26.94,51.98,947.78
2022-06-20 20:21:46.000,53,26.91,51.45,947.79
2022-06-20 20:22:46.000,53,26.89,51.68,947.79
2022-06-20 20:23:46.000,53,26.87,51.65,947.79
2022-06-20 20:24:46.000,53,26.86,51.36,947.77
2022-06-20 20:25:46.000,53,26.83,51.73,947.74
2022-06-20 20:26:46.000,53,26.81,51.67,947.71
2022-06-20 20:27:46.000,53,26.79,51.75,947.67
2022-06-20 20:28:46.000,53,26.77,51.89,947.7
2022-06-20 20:29:46.000,53,26.76,51.92,947.71
2022-06-20 20:30:46.000,53,26.74,51.79,947.7
2022-06-20 20:31:46.000,53,26.73,51.66,947.71
2022-06-20 20:32:46.000,53,26.72,51.54,947.76
2022-06-20 20:33:46.000,53,26.71,51.38,947.73
2022-06-20 20:34:46.000,53,26.69,51.81,947.76
2022-06-20 20:35:46.000,53,26.67,51.79,947.78
2022-06-20 20:36:46.000,53,26.65,51.78,947.7
2022-06-20 20:37:46.000,53,26.63,51.99,947.74
2022-06-20 20:38:46.000,53,26.62,52.02,947.75
2022-06-20 20:39:46.000,53,26.61,52.28,947.78
2022-06-20 20:40:46.000,53,26.59,52.4,947.78
2022-06-20 20:41:46.000,53,26.57,52.4,947.78
2022-06-20 20:42:46.000,53,26.55,52.49,947.77
2022-06-20 20:43:46.000,53,26.55,52.78,947.74
2022-06-20 20:44:46.000,53,26.51,52.66,947.75
2022-06-20 20:45:46.000,53,26.49,52.5,947.76
2022-06-20 20:46:46.000,53,26.48,52.17,947.76
2022-06-20 20:47:46.000,53,26.46,52.73,947.78
2022-06-20 20:48:46.000,53,26.45,52.92,947.8
2022-06-20 20:49:46.000,53,26.43,52.93,947.82
2022-06-20 20:50:46.000,53,26.42,52.99,947.83
2022-06-20 20:51:46.000,53,26.41,52.89,947.81
2022-06-20 20:52:46.000,53,26.39,52.92,947.84
2022-06-20 20:53:46.000,53,26.38,53.01,947.82
2022-06-20 20:54:46.000,53,26.36,53.09,947.82
2022-06-20 20:55:46.000,53,26.34,53.33,947.81
2022-06-20 20:56:46.000,53,26.33,53.54,947.83
2022-06-20 20:57:46.000,53,26.32,53.41,947.85
2022-06-20 20:58:46.000,53,26.31,53.41,947.89
2022-06-20 20:59:46.000,53,26.29,53.16,947.91
2022-06-20 21:00:46.000,53,26.27,53.2,947.92
2022-06-20 21:01:46.000,53,26.26,53.42,947.92
2022-06-20 21:02:46.000,53,26.25,53.42,947.94
2022-06-20 21:03:46.000,53,26.24,53.41,947.91
2022-06-20 21:04:46.000,53,26.22,53.29,947.91
2022-06-20 21:05:46.000,53,26.19,53.13,947.91
2022-06-20 21:06:46.000,53,26.16,53.12,947.92
2022-06-20 21:07:46.000,53,26.14,53.15,947.89
2022-06-20 21:08:46.000,53,26.12,53.5,947.93
2022-06-20 21:09:46.000,53,26.11,53.79,947.96
2022-06-20 21:10:46.000,53,26.1,53.99,948
2022-06-20 21:11:46.000,53,26.07,54.04,948
2022-06-20 21:12:46.000,54,26.03,54.14,948.04
2022-06-20 21:13:46.000,54,26.02,54.37,948.05
2022-06-20 21:14:46.000,55,26,54.26,948.08
2022-06-20 21:15:46.000,54,25.99,54.32,948.09
2022-06-20 21:16:46.000,54,25.98,54.65,948.07
2022-06-20 21:17:46.000,54,25.94,54.5,948.03
2022-06-20 21:18:46.000,54,25.9,54.41,948.03
2022-06-20 21:19:46.000,54,25.88,54.26,948.09
2022-06-20 21:20:46.000,54,25.88,54.37,948.1
2022-06-20 21:21:46.000,54,25.87,54.27,948.14
2022-06-20 21:22:46.000,54,25.86,54.35,948.14
2022-06-20 21:23:46.000,54,25.84,54.6,948.16
2022-06-20 21:24:46.000,54,25.84,54.89,948.18
2022-06-20 21:25:46.000,54,25.83,54.99,948.18
2022-06-20 21:26:46.000,54,25.82,55.07,948.22
2022-06-20 21:27:46.000,54,25.81,55.15,948.18
2022-06-20 21:28:46.000,54,25.79,55.08,948.24
2022-06-20 21:29:46.000,54,25.76,54.78,948.2
2022-06-20 21:30:46.000,54,25.74,54.97,948.24
2022-06-20 21:31:46.000,54,25.73,55.08,948.26
2022-06-20 21:32:46.000,54,25.71,54.6,948.25
2022-06-20 21:33:46.000,54,25.71,54.72,948.29
2022-06-20 21:34:46.000,54,25.69,54.54,948.27
2022-06-20 21:35:46.000,54,25.68,54.58,948.3
2022-06-20 21:36:46.000,54,25.64,54.61,948.28
2022-06-20 21:37:46.000,54,25.62,54.54,948.28
2022-06-20 21:38:46.000,54,25.61,54.66,948.29
2022-06-20 21:39:46.000,54,25.6,54.81,948.3
2022-06-20 21:40:46.000,54,25.59,54.89,948.28
2022-06-20 21:41:46.000,54,25.56,54.76,948.27
2022-06-20 21:42:46.000,54,25.56,54.78,948.29
2022-06-20 21:43:46.000,54,25.56,54.77,948.32
2022-06-20 21:44:46.000,54,25.55,54.97,948.33
2022-06-20 21:45:46.000,54,25.54,55.33,948.38
2022-06-20 21:46:46.000,54,25.53,55.59,948.4
2022-06-20 21:47:46.000,54,25.52,55.71,948.44
2022-06-20 21:48:46.000,54,25.5,55.64,948.42
2022-06-20 21:49:46.000,54,25.5,55.89,948.43
2022-06-20 21:50:46.000,54,25.49,56.08,948.42
2022-06-20 21:51:46.000,54,25.48,56.04,948.42
2022-06-20 21:52:46.000,54,25.48,56.16,948.38
2022-06-20 21:53:46.000,54,25.45,55.75,948.36
2022-06-20 21:54:46.000,54,25.42,55.57,948.37
2022-06-20 21:55:46.000,54,25.37,55.61,948.35
2022-06-20 21:56:46.000,54,25.36,55.51,948.36
2022-06-20 21:57:46.000,54,25.36,55.43,948.35
2022-06-20 21:58:46.000,54,25.36,55.71,948.38
2022-06-20 21:59:46.000,54,25.36,55.77,948.4
2022-06-20 22:00:46.000,54,25.34,55.74,948.38
2022-06-20 22:01:46.000,54,25.34,55.93,948.4
2022-06-20 22:02:46.000,54,25.34,56.13,948.38
2022-06-20 22:03:46.000,54,25.31,56.35,948.38
2022-06-20 22:04:46.000,54,25.32,56.47,948.38
2022-06-20 22:05:46.000,54,25.32,56.5,948.4
2022-06-20 22:06:46.000,54,25.32,56.29,948.39
2022-06-20 22:07:46.000,54,25.3,56.15,948.4
2022-06-20 22:08:46.000,54,25.29,56.1,948.44
2022-06-20 22:09:46.000,54,25.23,55.26,948.42
2022-06-20 22:10:46.000,54,25.23,55.3,948.42
2022-06-20 22:11:46.000,54,25.21,55.4,948.42
2022-06-20 22:12:46.000,54,25.18,55.81,948.48
2022-06-20 22:13:46.000,54,25.18,55.74,948.46
2022-06-20 22:14:46.000,54,25.16,55.67,948.47
2022-06-20 22:15:46.000,54,25.14,55.81,948.49
2022-06-20 22:16:46.000,54,25.14,55.99,948.45
2022-06-20 22:17:46.000,54,25.13,56.04,948.45
2022-06-20 22:18:46.000,54,25.13,56.33,948.49
2022-06-20 22:19:46.000,54,25.11,56.34,948.48
2022-06-20 22:20:46.000,54,25.12,56.53,948.47
2022-06-20 22:21:46.000,54,25.09,56.26,948.47
2022-06-20 22:22:46.000,54,25.08,56.14,948.48
2022-06-20 22:23:46.000,54,25.05,56.52,948.48
2022-06-20 22:24:46.000,54,25.03,56.38,948.48
2022-06-20 22:25:46.000,54,25.04,56.31,948.46
2022-06-20 22:26:46.000,54,25.03,56.37,948.47
2022-06-20 22:27:46.000,54,25.02,56.05,948.49
2022-06-20 22:28:46.000,54,24.98,56.08,948.5
2022-06-20 22:29:46.000,54,24.98,56.28,948.5
2022-06-20 22:30:46.000,54,24.96,56.35,948.49
2022-06-20 22:31:46.000,54,24.92,56.98,948.51
2022-06-20 22:32:46.000,54,24.92,56.75,948.5
2022-06-20 22:33:46.000,54,24.88,56.75,948.5
2022-06-20 22:34:46.000,54,24.89,56.73,948.49
2022-06-20 22:35:46.000,54,24.88,56.54,948.53
2022-06-20 22:36:46.000,54,24.86,56.64,948.52
2022-06-20 22:37:46.000,54,24.84,56.76,948.54
2022-06-20 22:38:46.000,54,24.83,56.92,948.56
2022-06-20 22:39:46.000,54,24.81,56.87,948.55
2022-06-20 22:40:46.000,54,24.82,56.92,948.55
2022-06-20 22:41:46.000,54,24.8,56.97,948.53
2022-06-20 22:42:46.000,54,24.78,57.08,948.59
2022-06-20 22:43:46.000,54,24.77,57.15,948.57
2022-06-20 22:44:46.000,54,24.76,57.1,948.6
2022-06-20 22:45:46.000,54,24.73,57.32,948.62
2022-06-20 22:46:46.000,54,24.68,56.38,948.58
2022-06-20 22:47:46.000,54,24.69,56.42,948.61
